time,lat,lng,height
2015-08-20 03:55:14.787,32.512944,35.011205,87.9000015258789
2015-08-20 03:55:15.692,32.512936,35.011179,87.80000305175781
2015-08-20 03:55:18.789,32.512908,35.0111,86.80000305175781
2015-08-20 03:55:19.724,32.512897,35.011073,87.69999694824219
2015-08-20 03:55:22.747,32.512862,35.010991,88.0
2015-08-20 03:55:23.801,32.51285,35.010963,88.30000305175781
2015-08-20 03:55:26.824,32.51282,35.010873,88.0999984741211
2015-08-20 03:55:27.730,32.51281,35.010844,87.30000305175781
2015-08-20 03:55:30.791,32.512774,35.010765,87.4000015258789
2015-08-20 03:55:31.786,32.512762,35.010739,87.5999984741211
2015-08-20 03:55:34.837,32.512726,35.010661,86.80000305175781
2015-08-20 03:55:35.724,32.512714,35.010636,86.69999694824219
2015-08-20 03:55:38.786,32.512676,35.010562,87.19999694824219
2015-08-20 03:55:39.770,32.512664,35.010537,87.30000305175781
2015-08-20 03:55:42.826,32.512645,35.010455,87.0999984741211
2015-08-20 03:55:43.699,32.512642,35.010426,86.5999984741211
2015-08-20 03:55:46.771,32.512637,35.01034,85.0
2015-08-20 03:55:47.692,32.512636,35.010313,84.9000015258789
2015-08-20 03:55:51.779,32.512629,35.010212,84.9000015258789
2015-08-20 03:55:52.694,32.512625,35.010189,84.4000015258789
2015-08-20 03:55:56.849,32.512594,35.010093,82.9000015258789
2015-08-20 03:55:57.697,32.512584,35.010068,83.69999694824219
2015-08-20 03:56:00.786,32.512551,35.009988,84.0999984741211
2015-08-20 03:56:01.697,32.512539,35.009961,84.5
2015-08-20 03:56:04.757,32.512505,35.009883,84.0
2015-08-20 03:56:05.839,32.512493,35.009857,84.0
2015-08-20 03:56:08.782,32.512456,35.009785,83.0
2015-08-20 03:56:09.705,32.512445,35.009762,82.9000015258789
2015-08-20 03:56:12.777,32.512408,35.009692,82.4000015258789
2015-08-20 03:56:13.701,32.512395,35.009668,82.80000305175781
2015-08-20 03:56:16.840,32.512362,35.009595,81.5999984741211
2015-08-20 03:56:17.698,32.512347,35.009574,81.30000305175781
2015-08-20 03:56:20.757,32.512291,35.009517,81.80000305175781
2015-08-20 03:56:21.708,32.512267,35.009495,81.69999694824219
2015-08-20 03:56:24.832,32.512213,35.00943,82.30000305175781
2015-08-20 03:56:25.698,32.512199,35.00941,82.0
2015-08-20 03:56:28.974,32.512144,35.009361,80.69999694824219
2015-08-20 03:57:10.713,32.511551,35.009294,84.0
2015-08-20 03:57:14.785,32.511533,35.009386,86.9000015258789
2015-08-20 03:57:15.920,32.511524,35.009408,87.5
2015-08-20 03:57:19.818,32.511467,35.009485,87.30000305175781
2015-08-20 03:57:20.757,32.51145,35.0095,86.80000305175781
2015-08-20 03:57:24.836,32.511379,35.009559,89.5999984741211
2015-08-20 03:57:25.763,32.511362,35.009573,89.5
2015-08-20 03:57:29.824,32.511303,35.009636,89.0
2015-08-20 03:57:30.702,32.511293,35.009653,88.80000305175781
2015-08-20 03:57:35.785,32.511252,35.009745,91.1999969482422
2015-08-20 03:57:36.709,32.511245,35.009764,91.6999969482422
2015-08-20 03:57:41.812,32.511216,35.009855,91.3000030517578
2015-08-20 03:57:42.760,32.511212,35.009875,91.8000030517578
2015-08-20 03:57:47.810,32.511215,35.009977,87.69999694824219
2015-08-20 03:57:48.711,32.511218,35.009998,88.5999984741211
2015-08-20 03:57:53.815,32.511226,35.010102,86.19999694824219
2015-08-20 03:57:54.704,32.511225,35.010123,86.5999984741211
2015-08-20 03:57:59.780,32.511209,35.010227,86.9000015258789
2015-08-20 03:58:00.710,32.511202,35.010248,87.9000015258789
2015-08-20 03:58:04.797,32.511172,35.010329,88.80000305175781
2015-08-20 03:58:05.710,32.511162,35.010348,88.5
2015-08-20 03:58:09.754,32.511117,35.010419,90.3000030517578
2015-08-20 03:58:23.793,32.510997,35.010643,93.5
2015-08-20 03:58:28.757,32.510988,35.010748,93.1999969482422
2015-08-20 03:58:29.705,32.510981,35.010764,93.5999984741211
2015-08-20 03:58:34.772,32.510925,35.010825,93.3000030517578
2015-08-20 03:58:35.709,32.510912,35.010837,93.8000030517578
2015-08-20 03:58:40.773,32.510838,35.010887,95.4000015258789
2015-08-20 03:58:41.710,32.510821,35.010891,94.6999969482422
2015-08-20 03:58:46.790,32.510745,35.010903,97.6999969482422
2015-08-20 03:58:47.755,32.510729,35.01091,98.4000015258789
2015-08-20 03:58:52.795,32.510651,35.010939,100.5
2015-08-20 03:58:53.723,32.510637,35.010948,99.6999969482422
2015-08-20 03:58:58.841,32.510557,35.010988,98.8000030517578
2015-08-20 03:58:59.753,32.510539,35.010993,97.8000030517578
2015-08-20 03:59:04.834,32.510462,35.011028,98.1999969482422
2015-08-20 03:59:05.760,32.510448,35.011037,98.0999984741211
2015-08-20 03:59:10.877,32.510369,35.011071,98.0
2015-08-20 03:59:11.758,32.510353,35.011076,99.3000030517578
2015-08-20 03:59:16.821,32.510278,35.011083,100.1999969482422
2015-08-20 03:59:17.799,32.510262,35.011083,100.0
2015-08-20 03:59:22.869,32.510184,35.011083,100.5999984741211
2015-08-20 03:59:23.773,32.510168,35.011081,101.0
2015-08-20 03:59:29.840,32.510085,35.011108,103.6999969482422
2015-08-20 03:59:30.719,32.510071,35.011108,103.1999969482422
2015-08-20 03:59:35.811,32.509998,35.011101,104.0
2015-08-20 03:59:36.722,32.50998,35.011102,105.3000030517578
2015-08-20 03:59:41.823,32.509892,35.011123,109.5999984741211
2015-08-20 03:59:42.900,32.509875,35.011126,109.8000030517578
2015-08-20 03:59:47.759,32.509797,35.011142,112.3000030517578
2015-08-20 03:59:48.718,32.509782,35.011142,112.8000030517578
2015-08-20 03:59:54.855,32.509693,35.011128,110.8000030517578
2015-08-20 03:59:55.709,32.509679,35.01113,110.4000015258789
2015-08-20 04:00:02.764,32.509592,35.011152,109.1999969482422
2015-08-20 04:00:03.761,32.509576,35.011153,108.4000015258789
2015-08-20 04:00:08.786,32.509491,35.011162,109.8000030517578
2015-08-20 04:00:09.727,32.509474,35.011171,110.0999984741211
2015-08-20 04:00:13.815,32.50941,35.011228,111.5999984741211
2015-08-20 04:00:14.721,32.509395,35.011246,111.8000030517578
2015-08-20 04:00:18.879,32.509335,35.011324,111.0999984741211
2015-08-20 04:00:19.739,32.509325,35.011348,111.0
2015-08-20 04:00:22.758,32.50931,35.011425,110.3000030517578
2015-08-20 04:00:26.765,32.509363,35.011497,109.4000015258789
2015-08-20 04:00:31.754,32.509427,35.011568,109.5
2015-08-20 04:00:32.724,32.509434,35.01158,109.4000015258789
2015-08-20 04:00:38.798,32.509408,35.01168,108.3000030517578
2015-08-20 04:00:39.732,32.509398,35.011698,108.3000030517578
2015-08-20 04:00:44.912,32.509339,35.011764,106.5999984741211
2015-08-20 04:00:45.722,32.509328,35.011776,106.6999969482422
2015-08-20 04:00:50.955,32.509276,35.011845,103.0
2015-08-20 04:00:51.724,32.509261,35.011857,102.1999969482422
2015-08-20 04:00:56.837,32.509182,35.011906,100.9000015258789
2015-08-20 04:00:57.790,32.509167,35.011919,100.6999969482422
2015-08-20 04:01:02.893,32.509097,35.011982,100.5
2015-08-20 04:01:03.767,32.509082,35.011995,100.0999984741211
2015-08-20 04:01:07.773,32.509023,35.012046,98.6999969482422
2015-08-20 04:01:08.723,32.509008,35.01206,98.4000015258789
2015-08-20 04:01:12.892,32.508949,35.012118,98.1999969482422
2015-08-20 04:01:13.730,32.508936,35.012133,97.8000030517578
2015-08-20 04:01:17.889,32.508888,35.012198,96.9000015258789
2015-08-20 04:01:18.737,32.508875,35.012215,96.9000015258789
2015-08-20 04:01:22.773,32.508815,35.012275,96.0
2015-08-20 04:01:23.738,32.508801,35.012291,95.6999969482422
2015-08-20 04:01:27.842,32.508754,35.012367,95.5
2015-08-20 04:01:28.724,32.508745,35.01239,95.3000030517578
2015-08-20 04:01:32.771,32.508719,35.012489,94.9000015258789
2015-08-20 04:01:33.737,32.508714,35.012511,94.1999969482422
2015-08-20 04:01:37.826,32.508683,35.012593,93.3000030517578
2015-08-20 04:01:38.805,32.50867,35.012613,93.6999969482422
2015-08-20 04:01:42.885,32.508632,35.012693,92.0999984741211
2015-08-20 04:01:43.769,32.508626,35.012715,91.3000030517578
2015-08-20 04:01:47.862,32.508605,35.012807,90.5999984741211
2015-08-20 04:01:48.809,32.508601,35.012831,90.1999969482422
2015-08-20 04:01:52.842,32.508585,35.012924,89.5999984741211
2015-08-20 04:01:53.730,32.508577,35.012946,88.4000015258789
2015-08-20 04:01:56.975,32.508545,35.013015,88.0999984741211
2015-08-20 04:01:57.734,32.508537,35.013042,88.4000015258789
2015-08-20 04:02:01.816,32.508514,35.013143,87.30000305175781
2015-08-20 04:02:02.766,32.508506,35.013164,87.19999694824219
2015-08-20 04:02:06.811,32.508474,35.01325,87.0999984741211
2015-08-20 04:02:07.740,32.508467,35.013272,87.19999694824219
2015-08-20 04:02:11.804,32.508432,35.013361,87.4000015258789
2015-08-20 04:02:12.733,32.508421,35.013383,88.0
2015-08-20 04:02:16.800,32.508376,35.013474,88.0999984741211
2015-08-20 04:02:17.734,32.508364,35.013495,87.30000305175781
2015-08-20 04:02:22.799,32.508313,35.013573,85.19999694824219
2015-08-20 04:02:23.743,32.5083,35.013586,85.0
2015-08-20 04:02:28.794,32.508228,35.013635,80.80000305175781
2015-08-20 04:02:29.755,32.508212,35.013642,80.19999694824219
2015-08-20 04:02:33.807,32.508138,35.013675,79.9000015258789
2015-08-20 04:02:34.804,32.508119,35.013685,80.0999984741211
2015-08-20 04:02:38.812,32.508092,35.013769,80.69999694824219
2015-08-20 04:02:39.879,32.508098,35.0138,81.0
2015-08-20 04:02:42.909,32.508128,35.013877,79.69999694824219
2015-08-20 04:02:43.754,32.508136,35.013901,80.80000305175781
2015-08-20 04:02:48.018,32.508157,35.014002,80.5999984741211
2015-08-20 04:02:48.746,32.508158,35.014028,80.5999984741211
2015-08-20 04:02:56.857,32.508152,35.014134,80.69999694824219
2015-08-20 04:02:57.964,32.508154,35.014166,80.4000015258789
2015-08-20 04:03:00.838,32.508153,35.014262,80.0999984741211
2015-08-20 04:03:01.834,32.508154,35.014292,79.80000305175781
2015-08-20 04:03:04.926,32.508161,35.014381,78.80000305175781
2015-08-20 04:03:05.735,32.508159,35.014411,79.19999694824219
2015-08-20 04:03:08.875,32.508163,35.014501,79.0
2015-08-20 04:03:09.740,32.508176,35.014527,79.9000015258789
2015-08-20 04:03:12.773,32.508198,35.014609,80.4000015258789
2015-08-20 04:03:13.733,32.508205,35.014635,81.4000015258789
2015-08-20 04:03:17.917,32.508223,35.01473,81.0
2015-08-20 04:03:18.741,32.508227,35.014754,81.5
2015-08-20 04:03:22.777,32.508247,35.014854,81.5999984741211
2015-08-20 04:03:23.734,32.508254,35.01488,81.19999694824219
2015-08-20 04:03:26.806,32.508274,35.014959,81.0
2015-08-20 04:03:27.736,32.508278,35.014985,81.19999694824219
2015-08-20 04:03:31.781,32.508291,35.015084,83.30000305175781
2015-08-20 04:03:32.733,32.508294,35.015108,83.5999984741211
2015-08-20 04:03:36.817,32.508315,35.015203,84.5999984741211
2015-08-20 04:03:37.735,32.508318,35.015227,84.30000305175781
2015-08-20 04:03:41.910,32.508329,35.015329,84.80000305175781
2015-08-20 04:03:42.735,32.508329,35.015354,84.9000015258789
2015-08-20 04:03:46.780,32.508337,35.015452,85.30000305175781
2015-08-20 04:03:47.739,32.50834,35.015477,85.0
2015-08-20 04:03:51.812,32.50836,35.015572,84.5999984741211
2015-08-20 04:03:52.753,32.50837,35.015594,83.5999984741211
2015-08-20 04:03:56.823,32.508393,35.015688,84.0999984741211
2015-08-20 04:03:57.748,32.508398,35.015712,83.5
2015-08-20 04:04:01.886,32.508414,35.015804,83.19999694824219
2015-08-20 04:04:02.806,32.508417,35.015827,82.80000305175781
2015-08-20 04:04:06.819,32.508435,35.015917,81.19999694824219
2015-08-20 04:04:07.737,32.508441,35.015939,80.5999984741211
2015-08-20 04:04:11.934,32.508457,35.016031,81.0999984741211
2015-08-20 04:04:12.809,32.50846,35.016053,81.19999694824219
2015-08-20 04:04:16.845,32.508471,35.016144,79.0999984741211
2015-08-20 04:04:17.756,32.508474,35.016168,79.19999694824219
2015-08-20 04:04:21.812,32.508485,35.016264,77.9000015258789
2015-08-20 04:04:22.738,32.508485,35.016287,77.5
2015-08-20 04:04:26.828,32.508482,35.016389,78.30000305175781
2015-08-20 04:04:27.741,32.508484,35.016415,79.5
2015-08-20 04:04:30.815,32.508498,35.016495,79.19999694824219
2015-08-20 04:04:31.780,32.508502,35.016521,79.19999694824219
2015-08-20 04:04:35.782,32.508519,35.016616,80.19999694824219
2015-08-20 04:04:36.758,32.508519,35.01664,80.5999984741211
2015-08-20 04:04:40.819,32.508524,35.016736,80.9000015258789
2015-08-20 04:04:41.739,32.508526,35.01676,80.5999984741211
2015-08-20 04:04:45.822,32.50854,35.016862,82.0999984741211
2015-08-20 04:04:46.754,32.508545,35.016889,81.69999694824219
2015-08-20 04:04:49.819,32.50856,35.016969,81.69999694824219
2015-08-20 04:04:50.751,32.508565,35.016995,81.69999694824219
2015-08-20 04:04:54.827,32.508588,35.017093,81.5
2015-08-20 04:04:55.741,32.508594,35.017118,81.30000305175781
2015-08-20 04:04:59.953,32.508622,35.017211,81.69999694824219
2015-08-20 04:05:00.898,32.508629,35.017233,81.9000015258789
2015-08-20 04:05:04.825,32.50865,35.017327,83.69999694824219
2015-08-20 04:05:05.753,32.508654,35.017352,83.9000015258789
2015-08-20 04:05:09.820,32.508676,35.017453,85.80000305175781
2015-08-20 04:05:10.752,32.508681,35.017477,85.19999694824219
2015-08-20 04:05:14.782,32.508707,35.017574,85.0
2015-08-20 04:05:15.746,32.508715,35.017599,84.69999694824219
2015-08-20 04:05:18.810,32.508727,35.017679,84.30000305175781
2015-08-20 04:05:19.754,32.508727,35.017706,85.0999984741211
2015-08-20 04:05:23.821,32.508727,35.017811,85.19999694824219
2015-08-20 04:05:24.748,32.508732,35.017839,85.19999694824219
2015-08-20 04:05:27.786,32.508745,35.017921,84.4000015258789
2015-08-20 04:05:28.751,32.508745,35.01795,84.69999694824219
2015-08-20 04:05:31.779,32.508764,35.018032,84.69999694824219
2015-08-20 04:05:32.778,32.508771,35.01806,84.5
2015-08-20 04:05:35.827,32.508779,35.018146,84.69999694824219
2015-08-20 04:05:36.757,32.508782,35.018173,83.30000305175781
2015-08-20 04:05:40.868,32.508792,35.018274,83.5
2015-08-20 04:05:41.830,32.508795,35.018298,84.5
2015-08-20 04:05:45.830,32.508801,35.018397,83.69999694824219
2015-08-20 04:05:46.745,32.508802,35.018421,82.80000305175781
2015-08-20 04:05:50.865,32.508796,35.018515,80.9000015258789
2015-08-20 04:05:51.774,32.508792,35.018539,81.5
2015-08-20 04:05:55.985,32.508787,35.018637,82.5999984741211
2015-08-20 04:05:56.877,32.508784,35.01866,82.9000015258789
2015-08-20 04:06:01.100,32.508772,35.018762,84.80000305175781
2015-08-20 04:06:01.788,32.508772,35.018789,84.80000305175781
2015-08-20 04:06:04.895,32.508772,35.018874,84.69999694824219
2015-08-20 04:06:05.832,32.508774,35.018902,83.80000305175781
2015-08-20 04:06:08.882,32.50878,35.018988,82.0999984741211
2015-08-20 04:06:10.029,32.508783,35.019016,81.80000305175781
2015-08-20 04:06:12.907,32.508795,35.019104,80.5999984741211
2015-08-20 04:06:13.760,32.508798,35.019135,79.5
2015-08-20 04:06:16.824,32.508818,35.01922,80.5
2015-08-20 04:06:17.748,32.508826,35.019248,79.5
2015-08-20 04:06:20.825,32.508859,35.019327,79.4000015258789
2015-08-20 04:06:21.750,32.508868,35.019355,79.9000015258789
2015-08-20 04:06:24.830,32.508895,35.019439,80.0
2015-08-20 04:06:25.755,32.508902,35.019465,80.4000015258789
2015-08-20 04:06:28.846,32.508922,35.019544,79.0
2015-08-20 04:06:29.760,32.50893,35.019568,79.30000305175781
2015-08-20 04:06:33.815,32.50896,35.019661,79.5
2015-08-20 04:06:34.814,32.508969,35.019684,80.19999694824219
2015-08-20 04:06:38.879,32.509004,35.019779,80.4000015258789
2015-08-20 04:06:39.758,32.509014,35.019804,79.19999694824219
2015-08-20 04:06:42.786,32.509039,35.01988,79.9000015258789
2015-08-20 04:06:43.754,32.509046,35.019905,79.4000015258789
2015-08-20 04:06:47.808,32.509086,35.019981,80.0
2015-08-20 04:06:48.764,32.509093,35.019999,79.69999694824219
2015-08-20 04:06:53.841,32.509119,35.020097,80.0
2015-08-20 04:06:54.756,32.509125,35.020119,79.30000305175781
2015-08-20 04:06:58.908,32.509153,35.020204,81.5999984741211
2015-08-20 04:06:59.766,32.509157,35.020226,81.80000305175781
2015-08-20 04:07:04.844,32.509181,35.020326,83.19999694824219
2015-08-20 04:07:05.792,32.509186,35.020345,82.0999984741211
2015-08-20 04:07:09.806,32.509207,35.020426,82.5999984741211
2015-08-20 04:07:10.753,32.509211,35.020448,81.9000015258789
2015-08-20 04:07:14.850,32.509228,35.020537,82.30000305175781
2015-08-20 04:07:15.779,32.509234,35.020559,82.5
2015-08-20 04:07:19.852,32.50925,35.02065,87.4000015258789
2015-08-20 04:07:20.770,32.509254,35.020673,86.9000015258789
2015-08-20 04:07:24.887,32.509278,35.020759,88.0999984741211
2015-08-20 04:07:25.772,32.509284,35.020781,88.69999694824219
2015-08-20 04:07:29.868,32.509304,35.020867,89.5999984741211
2015-08-20 04:07:30.822,32.509309,35.020888,88.4000015258789
2015-08-20 04:07:34.900,32.509322,35.020976,89.0999984741211
2015-08-20 04:07:35.760,32.509325,35.020997,87.9000015258789
